"sex","nachweismethode","geoRegion","datum","entries","entries_pos","entries_neg","sumTotal","anteil_pos","anteil_pos_diff","anteil_pos_all","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"unknown","all","GE",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","GL",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","GR",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","JU",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","LU",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","NE",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","NW",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","OW",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SG",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SH",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SO",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SZ",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","TG",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","TI",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","UR",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","VD",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","VS",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","ZG",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","ZH",202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-09",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","AG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,344733,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","AI",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8303,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","AR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,27938,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","BE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,510170,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","BL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,141890,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","BS",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,94997,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","FL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,19215,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","FR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,161153,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","GE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,244184,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","GL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,20546,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","GR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,99707,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","JU",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,36400,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","LU",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,205976,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","NE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,86495,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","NW",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,22053,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","OW",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,19158,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","SG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,256039,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","SH",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,40768,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","SO",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,137659,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","SZ",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,82213,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","TG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,140885,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","TI",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,171141,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","UR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,18739,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","VD",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,395189,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","VS",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,171254,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","ZG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,64594,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","ZH",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,766679,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","AG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,341112,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","AI",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,7825,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","AR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,27507,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","BE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,529304,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","BL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,147578,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","BS",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,100847,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","FL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,19532,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","FR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,160630,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","GE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,259944,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","GL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,20044,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","GR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,99314,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","JU",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,37184,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","LU",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,207144,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","NE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,90001,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","NW",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,21034,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","OW",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,18772,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","SG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,254695,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","SH",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,41580,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","SO",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,137588,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","SZ",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,78267,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","TG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,138662,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","TI",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,180350,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","UR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,17964,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","VD",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,409909,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","VS",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,174271,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","ZG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,63048,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"female","all","ZH",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,772596,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","AG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","AI",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","AR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","BE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","BL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","BS",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","FL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","FR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","GE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","GL",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","GR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","JU",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","LU",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","NE",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","NW",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","OW",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SH",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SO",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","SZ",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","TG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","TI",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","UR",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","VD",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","VS",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","ZG",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","all","ZH",202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-10",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","AG",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,344733,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","AI",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8303,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","AR",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,27938,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","BE",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,510170,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","BL",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,141890,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","BS",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,94997,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","FL",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,19215,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","FR",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,161153,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","GE",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,244184,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","GL",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,20546,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"male","all","GR",202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,99707,NA,NA,"COVID19Test","sex","2021-05-20_07-49-25","isoweek","2020-11",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
