"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"male","GE",202051,9,542,0.474,47.4,244184,3.69,221.96,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GE",202052,13,555,0.591,59.1,244184,5.32,227.29,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GE",202053,17,572,0.586,58.6,244184,6.96,234.25,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GE",202101,10,582,0.556,55.6,244184,4.1,238.34,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GE",202102,4,586,0.25,25,244184,1.64,239.98,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GE",202103,8,594,0.444,44.4,244184,3.28,243.26,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GE",202104,6,600,0.667,66.7,244184,2.46,245.72,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GE",202105,2,602,0.5,50,244184,0.82,246.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"male","GL",202009,0,0,NA,NA,20546,0,0,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202010,0,0,NA,NA,20546,0,0,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202011,2,2,0.667,66.7,20546,9.73,9.73,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202012,0,2,NA,NA,20546,0,9.73,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202013,3,5,0.6,60,20546,14.6,24.34,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202014,2,7,0.667,66.7,20546,9.73,34.07,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202015,1,8,1,100,20546,4.87,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202016,0,8,0,0,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202017,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202018,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202019,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202020,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202021,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202022,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202023,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202024,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202025,0,8,NA,NA,20546,0,38.94,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202026,1,9,1,100,20546,4.87,43.8,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202027,0,9,NA,NA,20546,0,43.8,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202028,0,9,NA,NA,20546,0,43.8,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202029,0,9,NA,NA,20546,0,43.8,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202030,1,10,1,100,20546,4.87,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202031,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202032,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202033,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202034,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202035,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202036,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202037,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202038,0,10,NA,NA,20546,0,48.67,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202039,1,11,1,100,20546,4.87,53.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202040,0,11,NA,NA,20546,0,53.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202041,0,11,NA,NA,20546,0,53.54,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202042,1,12,1,100,20546,4.87,58.41,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202043,2,14,0.5,50,20546,9.73,68.14,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202044,8,22,0.727,72.7,20546,38.94,107.08,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202045,11,33,0.688,68.8,20546,53.54,160.62,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202046,2,35,0.286,28.6,20546,9.73,170.35,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202047,1,36,0.5,50,20546,4.87,175.22,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202048,1,37,1,100,20546,4.87,180.08,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202049,8,45,0.667,66.7,20546,38.94,219.02,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202050,1,46,1,100,20546,4.87,223.89,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202051,8,54,0.727,72.7,20546,38.94,262.82,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202052,3,57,0.75,75,20546,14.6,277.43,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202053,2,59,0.333,33.3,20546,9.73,287.16,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GL",202101,6,65,0.545,54.5,20546,29.2,316.36,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GL",202102,5,70,0.833,83.3,20546,24.34,340.7,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"male","GL",202103,2,72,0.4,40,20546,9.73,350.43,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GL",202104,2,74,0.5,50,20546,9.73,360.17,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"male","GL",202105,2,76,0.667,66.7,20546,9.73,369.9,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2021-05",FALSE,FALSE,FALSE,FALSE,FALSE
"male","GR",202009,3,3,0.6,60,99707,3.01,3.01,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202010,3,6,0.75,75,99707,3.01,6.02,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202011,6,12,0.6,60,99707,6.02,12.04,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202012,9,21,0.474,47.4,99707,9.03,21.06,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202013,22,43,0.688,68.8,99707,22.06,43.13,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202014,9,52,0.75,75,99707,9.03,52.15,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202015,4,56,0.444,44.4,99707,4.01,56.16,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202016,4,60,0.667,66.7,99707,4.01,60.18,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202017,3,63,1,100,99707,3.01,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202018,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202019,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202020,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202021,0,63,0,0,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202022,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202023,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202024,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202025,0,63,NA,NA,99707,0,63.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202026,1,64,1,100,99707,1,64.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202027,0,64,NA,NA,99707,0,64.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202028,1,65,0.5,50,99707,1,65.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202029,0,65,NA,NA,99707,0,65.19,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202030,2,67,1,100,99707,2.01,67.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202031,2,69,1,100,99707,2.01,69.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202032,0,69,NA,NA,99707,0,69.2,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202033,1,70,0.5,50,99707,1,70.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202034,1,71,1,100,99707,1,71.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202035,0,71,NA,NA,99707,0,71.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202036,0,71,NA,NA,99707,0,71.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202037,0,71,0,0,99707,0,71.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202038,1,72,0.333,33.3,99707,1,72.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202039,0,72,0,0,99707,0,72.21,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202040,2,74,1,100,99707,2.01,74.22,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202041,4,78,1,100,99707,4.01,78.23,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202042,6,84,0.75,75,99707,6.02,84.25,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202043,13,97,0.52,52,99707,13.04,97.29,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202044,18,115,0.667,66.7,99707,18.05,115.34,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202045,10,125,0.455,45.5,99707,10.03,125.37,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202046,15,140,0.536,53.6,99707,15.04,140.41,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202047,18,158,0.581,58.1,99707,18.05,158.46,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202048,14,172,0.519,51.9,99707,14.04,172.51,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202049,21,193,0.677,67.7,99707,21.06,193.57,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"male","GR",202050,9,202,0.375,37.5,99707,9.03,202.59,"COVID19Hosp","sex","2021-02-05_07-44-50","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
