"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"male","VD",202037,460,4181,0.485,48.5,395189,116.4,1057.97,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",101,25.56,28.1,-2.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","VS",202037,37,1129,0.587,58.7,171254,21.61,659.25,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-3,-1.75,-7.5,2.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","ZG",202037,17,216,0.68,68,64594,26.32,334.4,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,0,0,9.40000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","ZH",202037,221,3462,0.484,48.4,766679,28.83,451.56,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-37,-4.82,-14.3,-4.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","AG",202037,60,1186,0.451,45.1,341112,17.59,347.69,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-13,-3.81,-17.8,-11.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","AI",202037,0,12,0,0,7825,0,153.35,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","AR",202037,7,75,0.538,53.8,27507,25.45,272.66,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",5,18.18,250,25.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","BE",202037,95,1468,0.495,49.5,529304,17.95,277.35,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",22,4.16,30.1,2.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202037,19,543,0.594,59.4,147578,12.87,367.94,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",9,6.09,90,17.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202037,11,738,0.407,40.7,100847,10.91,731.8,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-2,-1.98,-15.4,-1.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202037,2,54,0.667,66.7,19532,10.24,276.47,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",2,10.24,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202037,121,1199,0.519,51.9,160630,75.33,746.44,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-5,-3.11,-4,-6.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","GE",202037,184,4194,0.532,53.2,259944,70.78,1613.42,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",23,8.84,14.3,4.40000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","GL",202037,0,101,0,0,20044,0,503.89,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","GR",202037,17,484,0.5,50,99314,17.12,487.34,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",6,6.04,54.5,-5.00000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","JU",202037,5,164,0.455,45.5,37184,13.45,441.05,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-2,-5.38,-28.6,-12.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202037,14,559,0.4,40,207144,6.76,269.86,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-3,-1.45,-17.6,-13.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202037,41,544,0.603,60.3,90001,45.56,604.44,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",22,24.45,115.8,8.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202037,0,73,0,0,21034,0,347.06,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-2,-9.51,-100,-40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202037,0,52,0,0,18772,0,277.01,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-1,-5.33,-100,-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SG",202037,50,673,0.51,51,254695,19.63,264.24,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",27,10.6,117.4,19.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SH",202037,2,91,0.222,22.2,41580,4.81,218.86,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",2,4.81,NA,22.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SO",202037,16,393,0.615,61.5,137588,11.63,285.64,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",1,0.73,6.7,14.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202037,13,248,0.52,52,78267,16.61,316.86,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",5,6.39,62.5,9.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202037,23,315,0.451,45.1,138662,16.59,227.17,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",17,12.26,283.3,-1.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202037,12,1852,0.429,42.9,180350,6.65,1026.89,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",9,4.99,300,26.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202037,0,63,0,0,17964,0,350.7,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","VD",202037,487,4794,0.514,51.4,409909,118.81,1169.53,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",137,33.43,39.1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","VS",202037,26,1325,0.413,41.3,174271,14.92,760.31,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-5,-2.87,-16.1,-2.40000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","ZG",202037,8,160,0.32,32,63048,12.69,253.77,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",-4,-6.34,-33.3,-9.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","ZH",202037,236,3475,0.516,51.6,772596,30.55,449.78,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",8,1.04,3.5,4.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","AG",202037,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","AI",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","AR",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","BE",202037,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","BL",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","BS",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","FL",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","FR",202037,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GE",202037,0,3,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GL",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","NE",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","NW",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","OW",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202037,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","TG",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","TI",202037,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","UR",202037,0,1,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","VD",202037,1,7,0.001,0.1,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",1,NA,NA,0.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","VS",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","ZG",202037,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","ZH",202037,0,7,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-37",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","AG",202038,92,1259,0.63,63,344733,26.69,365.21,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",19,5.51,26,8.09999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","AI",202038,6,21,1,100,8303,72.26,252.92,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",5,60.22,500,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","AR",202038,5,74,0.5,50,27938,17.9,264.87,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-1,-3.58,-16.7,3.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","BE",202038,145,1562,0.462,46.2,510170,28.42,306.17,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",48,9.41,49.5,-4.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","BL",202038,13,611,0.684,68.4,141890,9.16,430.62,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,27.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","BS",202038,14,711,0.636,63.6,94997,14.74,748.44,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-2,-2.1,-12.5,4.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","FL",202038,1,58,0.25,25,19215,5.2,301.85,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,-8.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","FR",202038,64,1023,0.424,42.4,161153,39.71,634.8,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-48,-29.79,-42.9,-5.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","GE",202038,197,3711,0.472,47.2,244184,80.68,1519.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",35,14.34,21.6,0.399999999999991,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","GL",202038,3,70,0.5,50,20546,14.6,340.7,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",1,4.87,50,-50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","GR",202038,8,551,0.533,53.3,99707,8.02,552.62,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-9,-9.03,-52.9,3.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","JU",202038,6,140,0.462,46.2,36400,16.48,384.62,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,-8.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","LU",202038,25,568,0.463,46.3,205976,12.14,275.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",4,1.94,19,-13.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","NE",202038,28,435,0.571,57.1,86495,32.37,502.92,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",1,1.15,3.7,17.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","NW",202038,1,65,1,100,22053,4.53,294.74,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","OW",202038,1,53,0.2,20,19158,5.22,276.65,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,-80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","SG",202038,67,808,0.523,52.3,256039,26.17,315.58,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",19,7.42,39.6,3.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","SH",202038,2,91,0.25,25,40768,4.91,223.21,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-5,-12.26,-71.4,-52.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","SO",202038,34,376,0.607,60.7,137659,24.7,273.14,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",24,17.44,240,22.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","SZ",202038,9,284,0.643,64.3,82213,10.95,345.44,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-3,-3.65,-25,16.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","TG",202038,21,315,0.477,47.7,140885,14.91,223.59,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-7,-4.96,-25,-7.20000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","TI",202038,16,1723,0.533,53.3,171141,9.35,1006.77,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,-3.79999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","UR",202038,0,75,0,0,18739,0,400.23,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-1,-5.34,-100,-100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","VD",202038,457,4638,0.518,51.8,395189,115.64,1173.62,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-3,-0.76,-0.7,3.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","VS",202038,41,1170,0.436,43.6,171254,23.94,683.2,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",4,2.33,10.8,-15.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","ZG",202038,7,223,0.583,58.3,64594,10.84,345.23,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-10,-15.48,-58.8,-9.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"male","ZH",202038,228,3690,0.56,56,766679,29.74,481.3,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",7,0.91,3.2,7.60000000000001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","AG",202038,54,1240,0.37,37,341112,15.83,363.52,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-6,-1.76,-10,-8.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","AI",202038,0,12,0,0,7825,0,153.35,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","AR",202038,5,80,0.5,50,27507,18.18,290.84,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-2,-7.27,-28.6,-3.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","BE",202038,169,1637,0.538,53.8,529304,31.93,309.27,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",74,13.98,77.9,4.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","BL",202038,6,549,0.316,31.6,147578,4.07,372.01,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-13,-8.8,-68.4,-27.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","BS",202038,8,746,0.364,36.4,100847,7.93,739.73,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-3,-2.98,-27.3,-4.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","FL",202038,3,57,0.75,75,19532,15.36,291.83,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",1,5.12,50,8.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","FR",202038,87,1286,0.576,57.6,160630,54.16,800.6,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-34,-21.17,-28.1,5.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","GE",202038,220,4414,0.528,52.8,259944,84.63,1698.06,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",36,13.85,19.6,-0.399999999999999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","GL",202038,3,104,0.5,50,20044,14.97,518.86,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",3,14.97,NA,50,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","GR",202038,7,491,0.467,46.7,99314,7.05,494.39,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-10,-10.07,-58.8,-3.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","JU",202038,7,171,0.538,53.8,37184,18.83,459.88,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",2,5.38,40,8.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202038,29,588,0.537,53.7,207144,14,283.86,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",15,7.24,107.1,13.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202038,21,565,0.429,42.9,90001,23.33,627.77,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-20,-22.23,-48.8,-17.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202038,0,73,0,0,21034,0,347.06,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202038,4,56,0.8,80,18772,21.31,298.32,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",4,21.31,NA,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SG",202038,61,734,0.477,47.7,254695,23.95,288.19,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",11,4.32,22,-3.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SH",202038,6,97,0.75,75,41580,14.43,233.29,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",4,9.62,200,52.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SO",202038,22,415,0.393,39.3,137588,15.99,301.63,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",6,4.36,37.5,-22.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202038,5,253,0.357,35.7,78267,6.39,323.25,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-8,-10.22,-61.5,-16.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202038,23,338,0.523,52.3,138662,16.59,243.76,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,0,0,7.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202038,14,1866,0.467,46.7,180350,7.76,1034.65,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",2,1.11,16.7,3.8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202038,1,64,1,100,17964,5.57,356.27,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",1,5.57,NA,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","VD",202038,426,5220,0.482,48.2,409909,103.93,1273.45,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-61,-14.88,-12.5,-3.2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","VS",202038,53,1378,0.564,56.4,174271,30.41,790.72,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",27,15.49,103.8,15.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","ZG",202038,5,165,0.417,41.7,63048,7.93,261.71,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-3,-4.76,-37.5,9.7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"female","ZH",202038,179,3654,0.44,44,772596,23.17,472.95,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",-57,-7.38,-24.2,-7.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","AG",202038,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","AI",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","AR",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","BE",202038,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","BL",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","BS",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","FL",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","FR",202038,0,2,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GE",202038,0,3,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GL",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","GR",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","JU",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","LU",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","NE",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","NW",202038,0,0,0,0,NA,NA,NA,"COVID19Cases","sex","2021-05-20_07-49-25","isoweek","2020-38",0,NA,NA,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
