"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"female","GL",202104,1,19,0.167,16.7,20044,4.99,94.79,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-2,-9.98,-66.7,-26.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","GR",202104,4,76,0.5,50,99314,4.03,76.52,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",3,3.02,300,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","JU",202104,0,26,0,0,37184,0,69.92,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-2,-5.38,-100,-66.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202104,3,136,0.6,60,207144,1.45,65.65,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-7,-3.38,-70,4.39999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202104,2,124,0.333,33.3,90001,2.22,137.78,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",2,2.22,NA,33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202104,0,9,0,0,21034,0,42.79,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-1,-4.75,-100,-33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202104,1,18,1,100,18772,5.33,95.89,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-1,-5.32,-50,33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SG",202104,6,308,0.429,42.9,254695,2.36,120.93,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-7,-2.74,-53.8,-9.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SH",202104,0,27,NA,NA,41580,0,64.94,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-4,-9.62,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SO",202104,1,128,0.5,50,137588,0.73,93.03,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-1,-0.72,-50,-16.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202104,5,71,0.625,62.5,78267,6.39,90.72,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-1,-1.28,-16.7,7.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202104,3,161,0.429,42.9,138662,2.16,116.11,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-5,-3.61,-62.5,-7.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202104,8,361,0.471,47.1,180350,4.44,200.17,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-3,-1.66,-27.3,-5.30000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","UR",202104,0,16,NA,NA,17964,0,89.07,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","VD",202104,7,411,0.412,41.2,409909,1.71,100.27,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",2,0.49,40,-4.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","VS",202104,4,236,0.308,30.8,174271,2.3,135.42,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-8,-4.59,-66.7,-26.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","ZG",202104,1,44,1,100,63048,1.59,69.79,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-3,-4.75,-75,42.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","ZH",202104,22,571,0.579,57.9,772596,2.85,73.91,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",-7,-0.9,-24.1,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","AG",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","AI",202104,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","AR",202104,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","BE",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","BL",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","BS",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","FL",202104,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","FR",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GE",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GL",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","LU",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","NE",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","NW",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","OW",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202104,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","TG",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","TI",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","UR",202104,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","VD",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","VS",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","ZG",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","ZH",202104,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-04",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","AG",202105,3,323,0.3,30,344733,0.87,93.7,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-15,-4.35,-83.3,-39.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","AI",202105,0,9,NA,NA,8303,0,108.39,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","AR",202105,0,35,0,0,27938,0,125.28,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","BE",202105,8,521,0.444,44.4,510170,1.57,102.12,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-16,-3.13,-66.7,-11.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","BL",202105,1,102,0.333,33.3,141890,0.7,71.89,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-0.71,-50,-16.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","BS",202105,1,97,1,100,94997,1.05,102.11,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,1.05,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","FL",202105,0,25,0,0,19215,0,130.11,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","FR",202105,2,216,0.5,50,161153,1.24,134.03,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-0.62,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","GE",202105,4,379,0.5,50,244184,1.64,155.21,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",2,0.82,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","GL",202105,1,38,0.5,50,20546,4.87,184.95,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-4,-19.47,-80,-33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","GR",202105,0,88,NA,NA,99707,0,88.26,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-4,-4.01,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","JU",202105,0,31,NA,NA,36400,0,85.16,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-2.75,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","LU",202105,3,151,0.75,75,205976,1.46,73.31,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,0.49,50,35,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","NE",202105,1,160,1,100,86495,1.16,184.98,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-3,-3.46,-75,33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","NW",202105,1,10,0.5,50,22053,4.53,45.35,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,0,-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","OW",202105,0,14,0,0,19158,0,73.08,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","SG",202105,6,356,0.6,60,256039,2.34,139.04,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-2,-0.78,-25,2.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","SH",202105,2,30,1,100,40768,4.91,73.59,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",2,4.91,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","SO",202105,0,118,NA,NA,137659,0,85.72,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-0.73,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","SZ",202105,1,123,0.2,20,82213,1.22,149.61,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-2,-2.43,-66.7,-17.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","TG",202105,5,203,0.556,55.6,140885,3.55,144.09,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,0.71,25,-1.49999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","TI",202105,7,472,0.636,63.6,171141,4.09,275.8,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-2,-1.17,-22.2,10.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","UR",202105,0,21,NA,NA,18739,0,112.07,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","VD",202105,4,480,0.333,33.3,395189,1.01,121.46,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-6,-1.52,-60,-25.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","VS",202105,9,333,0.45,45,171254,5.26,194.45,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,0,-24.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","ZG",202105,1,38,0.25,25,64594,1.55,58.83,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,1.55,NA,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","ZH",202105,19,608,0.559,55.9,766679,2.48,79.3,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",3,0.39,18.8,13.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","AG",202105,7,271,0.7,70,341112,2.05,79.45,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-0.3,-12.5,39.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","AI",202105,0,6,NA,NA,7825,0,76.68,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","AR",202105,3,23,1,100,27507,10.91,83.62,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",3,10.91,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","BE",202105,10,463,0.556,55.6,529304,1.89,87.47,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-9,-1.7,-47.4,11.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","BL",202105,2,103,0.667,66.7,147578,1.36,69.79,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,0,16.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","BS",202105,0,95,0,0,100847,0,94.2,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-3,-2.97,-100,-100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","FL",202105,1,29,1,100,19532,5.12,148.47,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,5.12,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","FR",202105,2,180,0.5,50,160630,1.25,112.06,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-0.62,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","GE",202105,4,336,0.5,50,259944,1.54,129.26,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",2,0.77,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","GL",202105,1,20,0.5,50,20044,4.99,99.78,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,0,33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","GR",202105,0,76,NA,NA,99314,0,76.52,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-4,-4.03,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","JU",202105,0,26,NA,NA,37184,0,69.92,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202105,1,137,0.25,25,207144,0.48,66.14,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-2,-0.97,-66.7,-35,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202105,0,124,0,0,90001,0,137.78,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-2,-2.22,-100,-33.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202105,1,10,0.5,50,21034,4.75,47.54,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,4.75,NA,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202105,1,19,1,100,18772,5.33,101.21,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SG",202105,4,312,0.4,40,254695,1.57,122.5,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-2,-0.79,-33.3,-2.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SH",202105,0,27,0,0,41580,0,64.94,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SO",202105,0,128,NA,NA,137588,0,93.03,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-0.73,-100,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202105,4,75,0.8,80,78267,5.11,95.83,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-1,-1.28,-20,17.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202105,4,165,0.444,44.4,138662,2.88,118.99,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,0.72,33.3,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202105,4,365,0.364,36.4,180350,2.22,202.38,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-4,-2.22,-50,-10.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","UR",202105,0,16,NA,NA,17964,0,89.07,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","VD",202105,8,419,0.667,66.7,409909,1.95,102.22,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",1,0.24,14.3,25.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","VS",202105,11,247,0.55,55,174271,6.31,141.73,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",7,4.01,175,24.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","ZG",202105,3,47,0.75,75,63048,4.76,74.55,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",2,3.17,200,-25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","ZH",202105,15,586,0.441,44.1,772596,1.94,75.85,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",-7,-0.91,-31.8,-13.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","AG",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","AI",202105,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","AR",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","BE",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","BL",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","BS",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","FL",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","FR",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GE",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GL",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","GR",202105,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","JU",202105,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","LU",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","NE",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","NW",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","OW",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202105,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","TG",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","TI",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","UR",202105,0,0,NA,NA,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","VD",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","VS",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","ZG",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","ZH",202105,0,0,0,0,NA,NA,NA,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-05",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","AG",202106,3,326,0.429,42.9,344733,0.87,94.57,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-06",0,0,0,12.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","AI",202106,0,9,NA,NA,8303,0,108.39,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-06",0,0,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","AR",202106,3,38,1,100,27938,10.74,136.02,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-06",3,10.74,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","BE",202106,13,534,0.65,65,510170,2.55,104.67,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-06",5,0.98,62.5,20.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","BL",202106,2,104,1,100,141890,1.41,73.3,"COVID19Death","sex","2021-05-07_07-49-23","isoweek","2021-06",1,0.71,100,66.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
