"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"60 - 69","TI",202024,103,374,0.11,11,41962,245.46,891.28,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","TI",202025,110,484,0.105,10.5,41962,262.14,1153.42,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","TI",202026,110,594,0.09,9,41962,262.14,1415.57,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","TI",202027,98,692,0.054,5.4,41962,233.54,1649.11,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.02
"60 - 69","TI",202028,111,803,0.067,6.7,41962,264.53,1913.64,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.8
"60 - 69","TI",202029,114,917,0.077,7.7,41962,271.67,2185.31,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","TI",202030,131,1048,0.085,8.5,41962,312.19,2497.5,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,0.76
"60 - 69","TI",202031,86,1134,0.069,6.9,41962,204.95,2702.45,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.16
"60 - 69","TI",202032,81,1215,0.067,6.7,41962,193.03,2895.48,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.23
"60 - 69","TI",202033,79,1294,0.072,7.2,41962,188.27,3083.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","TI",202034,107,1401,0.062,6.2,41962,254.99,3338.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","TI",202035,167,1568,0.07,7,41962,397.98,3736.71,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"60 - 69","TI",202036,137,1705,0.057,5.7,41962,326.49,4063.2,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.73
"60 - 69","TI",202037,160,1865,0.061,6.1,41962,381.3,4444.5,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.5
"60 - 69","TI",202038,194,2059,0.061,6.1,41962,462.32,4906.82,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.06
"60 - 69","TI",202039,174,2233,0.07,7,41962,414.66,5321.48,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.72
"60 - 69","TI",202040,179,2412,0.071,7.1,41962,426.58,5748.06,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.23
"60 - 69","TI",202041,223,2635,0.063,6.3,41962,531.43,6279.49,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.17
"60 - 69","TI",202042,390,3025,0.072,7.2,41962,929.41,7208.9,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,14.62
"60 - 69","TI",202043,563,3588,0.071,7.1,41962,1341.69,8550.59,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.45
"60 - 69","TI",202044,743,4331,0.086,8.6,41962,1770.65,10321.24,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,35.53
"60 - 69","TI",202045,712,5043,0.082,8.2,41962,1696.77,12018.02,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,33.43
"60 - 69","TI",202046,769,5812,0.089,8.9,41962,1832.61,13850.63,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,32.12
"60 - 69","TI",202047,701,6513,0.088,8.8,41962,1670.56,15521.19,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,26.25
"60 - 69","TI",202048,738,7251,0.094,9.4,41962,1758.73,17279.92,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,21.68
"60 - 69","TI",202049,708,7959,0.09,9,41962,1687.24,18967.16,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,22.03
"60 - 69","TI",202050,991,8950,0.106,10.6,41962,2361.66,21328.82,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,20.48
"60 - 69","TI",202051,1269,10219,0.096,9.6,41962,3024.16,24352.99,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,16.08
"60 - 69","TI",202052,873,11092,0.093,9.3,41962,2080.45,26433.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,24.51
"60 - 69","TI",202053,731,11823,0.092,9.2,41962,1742.05,28175.49,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,25.31
"60 - 69","TI",202101,855,12678,0.099,9.9,41962,2037.56,30213.05,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,16.02
"60 - 69","TI",202102,750,13428,0.101,10.1,41962,1787.33,32000.38,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,9.33
"60 - 69","TI",202103,655,14083,0.085,8.5,41962,1560.94,33561.32,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,5.5
"60 - 69","TI",202104,636,14719,0.105,10.5,41962,1515.66,35076.97,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,5.97
"60 - 69","TI",202105,780,15499,0.109,10.9,41962,1858.82,36935.8,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,4.62
"60 - 69","TI",202106,678,16177,0.083,8.3,41962,1615.75,38551.55,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,3.69
"60 - 69","TI",202107,760,16937,0.113,11.3,41962,1811.16,40362.71,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,4.21
"60 - 69","TI",202108,803,17740,0.113,11.3,41962,1913.64,42276.35,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,5.11
"60 - 69","TI",202109,756,18496,0.106,10.6,41962,1801.63,44077.98,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,5.42
"60 - 69","TI",202110,912,19408,0.103,10.3,41962,2173.39,46251.37,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,5.7
"60 - 69","TI",202111,918,20326,0.098,9.8,41962,2187.69,48439.06,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,6.43
"60 - 69","TI",202112,1161,21487,0.101,10.1,41962,2766.79,51205.85,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,5.08
"60 - 69","TI",202113,1120,22607,0.093,9.3,41962,2669.08,53874.93,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,6.96
"60 - 69","TI",202114,821,23428,0.11,11,41962,1956.53,55831.47,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,7.67
"60 - 69","TI",202115,475,23903,0.113,11.3,41962,1131.98,56963.44,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-15",FALSE,FALSE,FALSE,FALSE,FALSE,5.47
"60 - 69","UR",202009,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202010,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202011,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202012,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202013,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202014,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202015,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202016,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202017,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202018,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202019,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202020,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202021,NA,NA,NA,NA,4670,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202022,4,4,0.108,10.8,4670,85.65,85.65,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202023,1,5,0.029,2.9,4670,21.41,107.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202024,6,11,0.102,10.2,4670,128.48,235.55,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202025,6,17,0.063,6.3,4670,128.48,364.03,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202026,14,31,0.085,8.5,4670,299.79,663.81,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,14.29
"60 - 69","UR",202027,7,38,0.024,2.4,4670,149.89,813.7,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202028,11,49,0.079,7.9,4670,235.55,1049.25,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202029,8,57,0.072,7.2,4670,171.31,1220.56,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202030,11,68,0.121,12.1,4670,235.55,1456.1,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,9.09
"60 - 69","UR",202031,6,74,0.062,6.2,4670,128.48,1584.58,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,16.67
"60 - 69","UR",202032,6,80,0.071,7.1,4670,128.48,1713.06,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202033,6,86,0.044,4.4,4670,128.48,1841.54,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202034,8,94,0.056,5.6,4670,171.31,2012.85,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202035,7,101,0.049,4.9,4670,149.89,2162.74,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202036,12,113,0.077,7.7,4670,256.96,2419.7,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,8.33
"60 - 69","UR",202037,9,122,0.057,5.7,4670,192.72,2612.42,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202038,16,138,0.09,9,4670,342.61,2955.03,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202039,10,148,0.074,7.4,4670,214.13,3169.16,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"60 - 69","UR",202040,16,164,0.083,8.3,4670,342.61,3511.78,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,12.5
"60 - 69","UR",202041,20,184,0.09,9,4670,428.27,3940.04,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,35
"60 - 69","UR",202042,33,217,0.102,10.2,4670,706.64,4646.68,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,15.15
"60 - 69","UR",202043,31,248,0.073,7.3,4670,663.81,5310.49,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,29.03
"60 - 69","UR",202044,36,284,0.07,7,4670,770.88,6081.37,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,36.11
"60 - 69","UR",202045,38,322,0.093,9.3,4670,813.7,6895.07,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,44.74
"60 - 69","UR",202046,35,357,0.077,7.7,4670,749.46,7644.54,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,22.86
"60 - 69","UR",202047,55,412,0.099,9.9,4670,1177.73,8822.27,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,25.45
"60 - 69","UR",202048,39,451,0.093,9.3,4670,835.12,9657.39,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,28.21
"60 - 69","UR",202049,61,512,0.101,10.1,4670,1306.21,10963.6,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,24.59
"60 - 69","UR",202050,38,550,0.14,14,4670,813.7,11777.3,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,36.84
"60 - 69","UR",202051,37,587,0.089,8.9,4670,792.29,12569.59,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE,27.03
"60 - 69","UR",202052,46,633,0.101,10.1,4670,985.01,13554.6,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE,13.04
"60 - 69","UR",202053,57,690,0.134,13.4,4670,1220.56,14775.16,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE,21.05
"60 - 69","UR",202101,29,719,0.07,7,4670,620.99,15396.15,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE,13.79
"60 - 69","UR",202102,55,774,0.098,9.8,4670,1177.73,16573.88,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE,16.36
"60 - 69","UR",202103,51,825,0.106,10.6,4670,1092.08,17665.95,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE,7.84
"60 - 69","UR",202104,42,867,0.09,9,4670,899.36,18565.31,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE,4.76
"60 - 69","UR",202105,49,916,0.098,9.8,4670,1049.25,19614.56,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE,2.04
"60 - 69","UR",202106,49,965,0.089,8.9,4670,1049.25,20663.81,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE,2.04
"60 - 69","UR",202107,66,1031,0.146,14.6,4670,1413.28,22077.09,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE,3.03
"60 - 69","UR",202108,59,1090,0.133,13.3,4670,1263.38,23340.47,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-08",TRUE,TRUE,TRUE,FALSE,FALSE,6.78
"60 - 69","UR",202109,50,1140,0.102,10.2,4670,1070.66,24411.13,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-09",TRUE,TRUE,TRUE,FALSE,FALSE,8
"60 - 69","UR",202110,56,1196,0.085,8.5,4670,1199.14,25610.28,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-10",TRUE,TRUE,TRUE,FALSE,FALSE,1.79
"60 - 69","UR",202111,64,1260,0.084,8.4,4670,1370.45,26980.73,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,FALSE,6.25
"60 - 69","UR",202112,85,1345,0.098,9.8,4670,1820.13,28800.86,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-12",TRUE,TRUE,TRUE,TRUE,FALSE,7.06
"60 - 69","UR",202113,113,1458,0.091,9.1,4670,2419.7,31220.56,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-13",TRUE,TRUE,TRUE,TRUE,TRUE,11.5
"60 - 69","UR",202114,118,1576,0.079,7.9,4670,2526.77,33747.32,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-14",TRUE,TRUE,TRUE,TRUE,TRUE,11.86
"60 - 69","UR",202115,70,1646,0.084,8.4,4670,1498.93,35246.25,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2021-15",FALSE,FALSE,FALSE,FALSE,FALSE,5.71
"60 - 69","VD",202009,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202010,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202011,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202012,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202013,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202014,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202015,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202016,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202017,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202018,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202019,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202020,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202021,NA,NA,NA,NA,77560,NA,NA,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VD",202022,411,411,0.104,10.4,77560,529.91,529.91,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.24
"60 - 69","VD",202023,417,828,0.092,9.2,77560,537.65,1067.56,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.96
"60 - 69","VD",202024,313,1141,0.053,5.3,77560,403.56,1471.12,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,1.28
"60 - 69","VD",202025,383,1524,0.049,4.9,77560,493.81,1964.93,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,1.31
"60 - 69","VD",202026,484,2008,0.064,6.4,77560,624.03,2588.96,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.41
"60 - 69","VD",202027,548,2556,0.069,6.9,77560,706.55,3295.51,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.64
"60 - 69","VD",202028,428,2984,0.075,7.5,77560,551.83,3847.34,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.8
"60 - 69","VD",202029,402,3386,0.08,8,77560,518.31,4365.65,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.49
"60 - 69","VD",202030,332,3718,0.084,8.4,77560,428.06,4793.71,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.71
"60 - 69","VD",202031,347,4065,0.076,7.6,77560,447.4,5241.1,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.75
"60 - 69","VD",202032,364,4429,0.078,7.8,77560,469.31,5710.42,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.75
"60 - 69","VD",202033,293,4722,0.062,6.2,77560,377.77,6088.19,"COVID19Test","altersklasse_covid19","2021-04-16_07-43-57","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,1.71
