"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"GE",202022,5,375,1,100,504128,0.99,74.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"GE",202023,1,376,1,100,504128,0.2,74.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"GE",202024,0,376,NA,NA,504128,0,74.58,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202025,3,379,1,100,504128,0.6,75.18,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202026,3,382,1,100,504128,0.6,75.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202027,2,384,1,100,504128,0.4,76.17,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202028,1,385,1,100,504128,0.2,76.37,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202029,1,386,1,100,504128,0.2,76.57,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202030,1,387,1,100,504128,0.2,76.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202031,4,391,1,100,504128,0.79,77.56,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202032,4,395,1,100,504128,0.79,78.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202033,3,398,1,100,504128,0.6,78.95,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202034,3,401,1,100,504128,0.6,79.54,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202035,4,405,1,100,504128,0.79,80.34,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202036,12,417,1,100,504128,2.38,82.72,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202037,7,424,1,100,504128,1.39,84.11,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202038,6,430,1,100,504128,1.19,85.3,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202039,8,438,1,100,504128,1.59,86.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"GE",202040,20,458,1,100,504128,3.97,90.85,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202041,25,483,1,100,504128,4.96,95.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202042,41,524,1,100,504128,8.13,103.94,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202043,89,613,1,100,504128,17.65,121.6,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202044,85,698,1,100,504128,16.86,138.46,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202045,73,771,1,100,504128,14.48,152.94,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202046,73,844,1,100,504128,14.48,167.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202047,35,879,1,100,504128,6.94,174.36,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202048,29,908,1,100,504128,5.75,180.11,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202049,19,927,1,100,504128,3.77,183.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202050,21,948,1,100,504128,4.17,188.05,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202051,20,968,1,100,504128,3.97,192.01,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202052,24,992,1,100,504128,4.76,196.78,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202053,32,1024,1,100,504128,6.35,203.12,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202101,21,1045,1,100,504128,4.17,207.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"GE",202102,18,1063,1,100,504128,3.57,210.86,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"GE",202103,22,1085,1,100,504128,4.36,215.22,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"GE",202104,11,1096,1,100,504128,2.18,217.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"GE",202105,6,1102,1,100,504128,1.19,218.6,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"GE",202106,0,1102,NA,NA,504128,0,218.6,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"GL",202009,0,0,NA,NA,40590,0,0,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202010,0,0,NA,NA,40590,0,0,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202011,3,3,1,100,40590,7.39,7.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202012,0,3,NA,NA,40590,0,7.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202013,5,8,1,100,40590,12.32,19.71,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202014,3,11,1,100,40590,7.39,27.1,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202015,1,12,1,100,40590,2.46,29.56,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202016,4,16,1,100,40590,9.85,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202017,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202018,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202019,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202020,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202021,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202022,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202023,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"GL",202024,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202025,0,16,NA,NA,40590,0,39.42,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202026,1,17,1,100,40590,2.46,41.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202027,0,17,NA,NA,40590,0,41.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202028,0,17,NA,NA,40590,0,41.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202029,0,17,NA,NA,40590,0,41.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202030,1,18,1,100,40590,2.46,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202031,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202032,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202033,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202034,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202035,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202036,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202037,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202038,0,18,NA,NA,40590,0,44.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202039,1,19,1,100,40590,2.46,46.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"GL",202040,0,19,NA,NA,40590,0,46.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202041,0,19,NA,NA,40590,0,46.81,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202042,1,20,1,100,40590,2.46,49.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202043,4,24,1,100,40590,9.85,59.13,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202044,11,35,1,100,40590,27.1,86.23,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202045,16,51,1,100,40590,39.42,125.65,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202046,7,58,1,100,40590,17.25,142.89,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202047,2,60,1,100,40590,4.93,147.82,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202048,1,61,1,100,40590,2.46,150.28,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202049,12,73,1,100,40590,29.56,179.85,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202050,1,74,1,100,40590,2.46,182.31,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202051,11,85,1,100,40590,27.1,209.41,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202052,4,89,1,100,40590,9.85,219.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202053,6,95,1,100,40590,14.78,234.05,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202101,11,106,1,100,40590,27.1,261.15,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"GL",202102,6,112,1,100,40590,14.78,275.93,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"GL",202103,5,117,1,100,40590,12.32,288.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"GL",202104,4,121,1,100,40590,9.85,298.1,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"GL",202105,4,125,1,100,40590,9.85,307.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"GL",202106,0,125,NA,NA,40590,0,307.96,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"GR",202009,5,5,1,100,199021,2.51,2.51,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202010,4,9,1,100,199021,2.01,4.52,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202011,10,19,1,100,199021,5.02,9.55,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202012,19,38,1,100,199021,9.55,19.09,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202013,32,70,1,100,199021,16.08,35.17,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202014,12,82,1,100,199021,6.03,41.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202015,9,91,1,100,199021,4.52,45.72,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202016,6,97,1,100,199021,3.01,48.74,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202017,3,100,1,100,199021,1.51,50.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202018,0,100,NA,NA,199021,0,50.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202019,0,100,NA,NA,199021,0,50.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202020,0,100,NA,NA,199021,0,50.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202021,1,101,1,100,199021,0.5,50.75,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202022,0,101,NA,NA,199021,0,50.75,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202023,0,101,NA,NA,199021,0,50.75,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"GR",202024,0,101,NA,NA,199021,0,50.75,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202025,0,101,NA,NA,199021,0,50.75,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202026,1,102,1,100,199021,0.5,51.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202027,0,102,NA,NA,199021,0,51.25,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202028,2,104,1,100,199021,1,52.26,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202029,0,104,NA,NA,199021,0,52.26,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202030,2,106,1,100,199021,1,53.26,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202031,2,108,1,100,199021,1,54.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202032,0,108,NA,NA,199021,0,54.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202033,2,110,1,100,199021,1,55.27,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202034,1,111,1,100,199021,0.5,55.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202035,0,111,NA,NA,199021,0,55.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202036,0,111,NA,NA,199021,0,55.77,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202037,1,112,1,100,199021,0.5,56.28,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202038,3,115,1,100,199021,1.51,57.78,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202039,1,116,1,100,199021,0.5,58.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"GR",202040,2,118,1,100,199021,1,59.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202041,4,122,1,100,199021,2.01,61.3,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202042,8,130,1,100,199021,4.02,65.32,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202043,25,155,1,100,199021,12.56,77.88,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202044,27,182,1,100,199021,13.57,91.45,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202045,22,204,1,100,199021,11.05,102.5,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202046,28,232,1,100,199021,14.07,116.57,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202047,31,263,1,100,199021,15.58,132.15,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202048,27,290,1,100,199021,13.57,145.71,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202049,31,321,1,100,199021,15.58,161.29,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202050,24,345,1,100,199021,12.06,173.35,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202051,25,370,1,100,199021,12.56,185.91,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202052,30,400,1,100,199021,15.07,200.98,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202053,32,432,1,100,199021,16.08,217.06,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202101,25,457,1,100,199021,12.56,229.62,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"GR",202102,20,477,1,100,199021,10.05,239.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-02",TRUE,TRUE,TRUE,TRUE,FALSE
"GR",202103,11,488,1,100,199021,5.53,245.2,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-03",TRUE,TRUE,TRUE,TRUE,FALSE
"GR",202104,13,501,1,100,199021,6.53,251.73,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-04",TRUE,TRUE,TRUE,TRUE,TRUE
"GR",202105,5,506,1,100,199021,2.51,254.24,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-05",TRUE,TRUE,TRUE,TRUE,TRUE
"GR",202106,0,506,NA,NA,199021,0,254.24,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2021-06",FALSE,FALSE,FALSE,FALSE,FALSE
"JU",202009,0,0,NA,NA,73584,0,0,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202010,3,3,1,100,73584,4.08,4.08,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202011,3,6,1,100,73584,4.08,8.15,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202012,12,18,1,100,73584,16.31,24.46,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202013,14,32,1,100,73584,19.03,43.49,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202014,8,40,1,100,73584,10.87,54.36,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202015,3,43,1,100,73584,4.08,58.44,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202016,4,47,1,100,73584,5.44,63.87,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202017,2,49,1,100,73584,2.72,66.59,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202018,0,49,NA,NA,73584,0,66.59,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202019,0,49,NA,NA,73584,0,66.59,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202020,1,50,1,100,73584,1.36,67.95,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202021,2,52,1,100,73584,2.72,70.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202022,0,52,NA,NA,73584,0,70.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202023,0,52,NA,NA,73584,0,70.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"JU",202024,0,52,NA,NA,73584,0,70.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202025,0,52,NA,NA,73584,0,70.67,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202026,1,53,1,100,73584,1.36,72.03,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202027,0,53,NA,NA,73584,0,72.03,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202028,0,53,NA,NA,73584,0,72.03,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202029,1,54,1,100,73584,1.36,73.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202030,0,54,NA,NA,73584,0,73.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"JU",202031,0,54,NA,NA,73584,0,73.39,"COVID19Hosp","","2021-02-08_07-43-23","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
