date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202107,LU,50 - 59,492,altersklasse_covid19,62117,4474,0.79,7.2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.084,8.4
202108,LU,50 - 59,889,altersklasse_covid19,62117,5363,1.43,8.63,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.114,11.4
202109,LU,50 - 59,1326,altersklasse_covid19,62117,6689,2.13,10.77,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.162,16.2
202110,LU,50 - 59,520,altersklasse_covid19,62117,7209,0.84,11.61,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.096,9.6
202111,LU,50 - 59,953,altersklasse_covid19,62117,8162,1.53,13.14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.138,13.8
202112,LU,50 - 59,1548,altersklasse_covid19,62117,9710,2.49,15.63,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.161,16.1
202113,LU,50 - 59,1097,altersklasse_covid19,62117,10807,1.77,17.4,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.13,13
202114,LU,50 - 59,1082,altersklasse_covid19,62117,11889,1.74,19.14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.121,12.1
202115,LU,50 - 59,1686,altersklasse_covid19,62117,13575,2.71,21.85,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.165,16.5
202116,LU,50 - 59,1757,altersklasse_covid19,62117,15332,2.83,24.68,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.113,11.3
202117,LU,50 - 59,1466,altersklasse_covid19,62117,16798,2.36,27.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.085,8.5
202118,LU,50 - 59,6516,altersklasse_covid19,62117,23314,10.49,37.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.281,28.1
202119,LU,50 - 59,7467,altersklasse_covid19,62117,30781,12.02,49.55,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.325,32.5
202120,LU,50 - 59,5370,altersklasse_covid19,62117,36151,8.64,58.2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.201,20.1
202121,LU,50 - 59,3102,altersklasse_covid19,62117,39253,4.99,63.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.125,12.5
202122,LU,50 - 59,6833,altersklasse_covid19,62117,46086,11,74.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.239,23.9
202123,LU,50 - 59,8181,altersklasse_covid19,62117,54267,13.17,87.36,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.297,29.7
202124,LU,50 - 59,6150,altersklasse_covid19,62117,60417,9.9,97.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.223,22.3
202052,LU,60 - 69,55,altersklasse_covid19,45366,55,0.12,0.12,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.091,9.1
202053,LU,60 - 69,42,altersklasse_covid19,45366,97,0.09,0.21,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.077,7.7
202101,LU,60 - 69,402,altersklasse_covid19,45366,499,0.89,1.1,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.119,11.899999999999999
202102,LU,60 - 69,385,altersklasse_covid19,45366,884,0.85,1.95,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.103,10.299999999999999
202103,LU,60 - 69,172,altersklasse_covid19,45366,1056,0.38,2.33,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.041,4.1000000000000005
202104,LU,60 - 69,703,altersklasse_covid19,45366,1759,1.55,3.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.097,9.700000000000001
202105,LU,60 - 69,306,altersklasse_covid19,45366,2065,0.67,4.55,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.099,9.9
202106,LU,60 - 69,459,altersklasse_covid19,45366,2524,1.01,5.56,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.109,10.9
202107,LU,60 - 69,369,altersklasse_covid19,45366,2893,0.81,6.38,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.063,6.3
202108,LU,60 - 69,694,altersklasse_covid19,45366,3587,1.53,7.91,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.089,8.9
202109,LU,60 - 69,731,altersklasse_covid19,45366,4318,1.61,9.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.089,8.9
202110,LU,60 - 69,235,altersklasse_covid19,45366,4553,0.52,10.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.043,4.3
202111,LU,60 - 69,482,altersklasse_covid19,45366,5035,1.06,11.1,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.07,7.000000000000001
202112,LU,60 - 69,1635,altersklasse_covid19,45366,6670,3.6,14.7,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.17,17
202113,LU,60 - 69,847,altersklasse_covid19,45366,7517,1.87,16.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.101,10.100000000000001
202114,LU,60 - 69,1435,altersklasse_covid19,45366,8952,3.16,19.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.161,16.1
202115,LU,60 - 69,2127,altersklasse_covid19,45366,11079,4.69,24.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.208,20.8
202116,LU,60 - 69,4292,altersklasse_covid19,45366,15371,9.46,33.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.276,27.6
202117,LU,60 - 69,6652,altersklasse_covid19,45366,22023,14.66,48.55,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.387,38.7
202118,LU,60 - 69,8026,altersklasse_covid19,45366,30049,17.69,66.24,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.346,34.599999999999994
202119,LU,60 - 69,6625,altersklasse_covid19,45366,36674,14.6,80.84,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.288,28.799999999999997
202120,LU,60 - 69,4920,altersklasse_covid19,45366,41594,10.85,91.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.185,18.5
202121,LU,60 - 69,6048,altersklasse_covid19,45366,47642,13.33,105.02,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.244,24.4
202122,LU,60 - 69,6126,altersklasse_covid19,45366,53768,13.5,118.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.214,21.4
202123,LU,60 - 69,5718,altersklasse_covid19,45366,59486,12.6,131.12,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.208,20.8
202124,LU,60 - 69,2444,altersklasse_covid19,45366,61930,5.39,136.51,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.089,8.9
202052,LU,70 - 79,56,altersklasse_covid19,32315,56,0.17,0.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.093,9.3
202053,LU,70 - 79,67,altersklasse_covid19,32315,123,0.21,0.38,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.123,12.3
202101,LU,70 - 79,312,altersklasse_covid19,32315,435,0.97,1.35,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.092,9.2
202102,LU,70 - 79,246,altersklasse_covid19,32315,681,0.76,2.11,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.066,6.6000000000000005
202103,LU,70 - 79,1809,altersklasse_covid19,32315,2490,5.6,7.71,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.433,43.3
202104,LU,70 - 79,2104,altersklasse_covid19,32315,4594,6.51,14.22,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.291,29.099999999999998
202105,LU,70 - 79,298,altersklasse_covid19,32315,4892,0.92,15.14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.097,9.700000000000001
202106,LU,70 - 79,362,altersklasse_covid19,32315,5254,1.12,16.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.086,8.6
202107,LU,70 - 79,2151,altersklasse_covid19,32315,7405,6.66,22.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.366,36.6
202108,LU,70 - 79,2294,altersklasse_covid19,32315,9699,7.1,30.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.293,29.299999999999997
202109,LU,70 - 79,1707,altersklasse_covid19,32315,11406,5.28,35.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.208,20.8
202110,LU,70 - 79,1548,altersklasse_covid19,32315,12954,4.79,40.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.286,28.599999999999998
202111,LU,70 - 79,1682,altersklasse_covid19,32315,14636,5.21,45.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.244,24.4
202112,LU,70 - 79,2400,altersklasse_covid19,32315,17036,7.43,52.72,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.25,25
202113,LU,70 - 79,2185,altersklasse_covid19,32315,19221,6.76,59.48,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.259,25.900000000000002
202114,LU,70 - 79,2690,altersklasse_covid19,32315,21911,8.32,67.8,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.301,30.099999999999998
202115,LU,70 - 79,2508,altersklasse_covid19,32315,24419,7.76,75.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.245,24.5
202116,LU,70 - 79,4882,altersklasse_covid19,32315,29301,15.11,90.67,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.314,31.4
202117,LU,70 - 79,6089,altersklasse_covid19,32315,35390,18.84,109.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.354,35.4
202118,LU,70 - 79,3196,altersklasse_covid19,32315,38586,9.89,119.41,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.138,13.8
202119,LU,70 - 79,2031,altersklasse_covid19,32315,40617,6.29,125.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.088,8.799999999999999
202120,LU,70 - 79,3091,altersklasse_covid19,32315,43708,9.57,135.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.116,11.600000000000001
202121,LU,70 - 79,5037,altersklasse_covid19,32315,48745,15.59,150.84,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.203,20.3
202122,LU,70 - 79,1883,altersklasse_covid19,32315,50628,5.83,156.67,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.066,6.6000000000000005
202123,LU,70 - 79,981,altersklasse_covid19,32315,51609,3.04,159.71,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.036,3.5999999999999996
202124,LU,70 - 79,609,altersklasse_covid19,32315,52218,1.88,161.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.022,2.1999999999999997
202052,LU,80+,266,altersklasse_covid19,21100,266,1.26,1.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.44,44
202053,LU,80+,310,altersklasse_covid19,21100,576,1.47,2.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.568,56.8
202101,LU,80+,1039,altersklasse_covid19,21100,1615,4.92,7.65,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.308,30.8
202102,LU,80+,932,altersklasse_covid19,21100,2547,4.42,12.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.25,25
202103,LU,80+,1588,altersklasse_covid19,21100,4135,7.53,19.6,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.38,38
202104,LU,80+,2498,altersklasse_covid19,21100,6633,11.84,31.44,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.346,34.599999999999994
202105,LU,80+,1040,altersklasse_covid19,21100,7673,4.93,36.36,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.338,33.800000000000004
202106,LU,80+,1204,altersklasse_covid19,21100,8877,5.71,42.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.287,28.7
202107,LU,80+,1798,altersklasse_covid19,21100,10675,8.52,50.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.306,30.599999999999998
202108,LU,80+,2326,altersklasse_covid19,21100,13001,11.02,61.62,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.297,29.7
202109,LU,80+,2236,altersklasse_covid19,21100,15237,10.6,72.21,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.273,27.3
202110,LU,80+,1943,altersklasse_covid19,21100,17180,9.21,81.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.359,35.9
202111,LU,80+,1714,altersklasse_covid19,21100,18894,8.12,89.55,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.249,24.9
202112,LU,80+,1678,altersklasse_covid19,21100,20572,7.95,97.5,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.175,17.5
202113,LU,80+,2245,altersklasse_covid19,21100,22817,10.64,108.14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.266,26.6
202114,LU,80+,2162,altersklasse_covid19,21100,24979,10.25,118.38,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.242,24.2
202115,LU,80+,1542,altersklasse_covid19,21100,26521,7.31,125.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.15,15
202116,LU,80+,2030,altersklasse_covid19,21100,28551,9.62,135.31,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.13,13
202117,LU,80+,1073,altersklasse_covid19,21100,29624,5.09,140.4,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.062,6.2
202118,LU,80+,1202,altersklasse_covid19,21100,30826,5.7,146.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.052,5.2
202119,LU,80+,457,altersklasse_covid19,21100,31283,2.17,148.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.02,2
202120,LU,80+,563,altersklasse_covid19,21100,31846,2.67,150.93,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.021,2.1
202121,LU,80+,718,altersklasse_covid19,21100,32564,3.4,154.33,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.029,2.9000000000000004
202122,LU,80+,521,altersklasse_covid19,21100,33085,2.47,156.8,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.018,1.7999999999999998
202123,LU,80+,404,altersklasse_covid19,21100,33489,1.91,158.72,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.015,1.5
202124,LU,80+,247,altersklasse_covid19,21100,33736,1.17,159.89,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.009,0.8999999999999999
202052,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202101,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202102,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202103,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202104,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202105,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202106,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202107,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202108,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202109,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202110,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202111,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202112,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202113,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202114,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202115,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202116,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202117,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202118,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202119,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202120,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202121,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202122,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202123,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202124,NE,0 - 9,0,altersklasse_covid19,17682,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202052,NE,10 - 19,0,altersklasse_covid19,19307,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,NE,10 - 19,0,altersklasse_covid19,19307,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202101,NE,10 - 19,2,altersklasse_covid19,19307,2,0.01,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202102,NE,10 - 19,0,altersklasse_covid19,19307,2,0,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202103,NE,10 - 19,3,altersklasse_covid19,19307,5,0.02,0.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202104,NE,10 - 19,9,altersklasse_covid19,19307,14,0.05,0.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202105,NE,10 - 19,14,altersklasse_covid19,19307,28,0.07,0.15,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202106,NE,10 - 19,4,altersklasse_covid19,19307,32,0.02,0.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.001,0.1
202107,NE,10 - 19,6,altersklasse_covid19,19307,38,0.03,0.2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202108,NE,10 - 19,9,altersklasse_covid19,19307,47,0.05,0.24,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202109,NE,10 - 19,19,altersklasse_covid19,19307,66,0.1,0.34,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202110,NE,10 - 19,9,altersklasse_covid19,19307,75,0.05,0.39,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.002,0.2
202111,NE,10 - 19,1,altersklasse_covid19,19307,76,0.01,0.39,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.001,0.1
202112,NE,10 - 19,24,altersklasse_covid19,19307,100,0.12,0.52,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.004,0.4
202113,NE,10 - 19,24,altersklasse_covid19,19307,124,0.12,0.64,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202114,NE,10 - 19,28,altersklasse_covid19,19307,152,0.15,0.79,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202115,NE,10 - 19,8,altersklasse_covid19,19307,160,0.04,0.83,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.001,0.1
202116,NE,10 - 19,22,altersklasse_covid19,19307,182,0.11,0.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.003,0.3
202117,NE,10 - 19,48,altersklasse_covid19,19307,230,0.25,1.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.005,0.5
202118,NE,10 - 19,72,altersklasse_covid19,19307,302,0.37,1.56,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.012,1.2
202119,NE,10 - 19,247,altersklasse_covid19,19307,549,1.28,2.84,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.033,3.3000000000000003
202120,NE,10 - 19,188,altersklasse_covid19,19307,737,0.97,3.82,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.022,2.1999999999999997
202121,NE,10 - 19,293,altersklasse_covid19,19307,1030,1.52,5.33,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.03,3
202122,NE,10 - 19,435,altersklasse_covid19,19307,1465,2.25,7.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.041,4.1000000000000005
202123,NE,10 - 19,625,altersklasse_covid19,19307,2090,3.24,10.83,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.053,5.3
202124,NE,10 - 19,595,altersklasse_covid19,19307,2685,3.08,13.91,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.056,5.6000000000000005
202052,NE,20 - 29,0,altersklasse_covid19,22089,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,NE,20 - 29,3,altersklasse_covid19,22089,3,0.01,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.014,1.4000000000000001
202101,NE,20 - 29,0,altersklasse_covid19,22089,3,0,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202102,NE,20 - 29,5,altersklasse_covid19,22089,8,0.02,0.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.01,1
202103,NE,20 - 29,97,altersklasse_covid19,22089,105,0.44,0.48,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.069,6.9
202104,NE,20 - 29,126,altersklasse_covid19,22089,231,0.57,1.05,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.055,5.5
202105,NE,20 - 29,82,altersklasse_covid19,22089,313,0.37,1.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.023,2.3
202106,NE,20 - 29,69,altersklasse_covid19,22089,382,0.31,1.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.022,2.1999999999999997
202107,NE,20 - 29,72,altersklasse_covid19,22089,454,0.33,2.06,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.029,2.9000000000000004
202108,NE,20 - 29,210,altersklasse_covid19,22089,664,0.95,3.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.053,5.3
202109,NE,20 - 29,125,altersklasse_covid19,22089,789,0.57,3.57,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.032,3.2
202110,NE,20 - 29,131,altersklasse_covid19,22089,920,0.59,4.16,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.028,2.8000000000000003
202111,NE,20 - 29,18,altersklasse_covid19,22089,938,0.08,4.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.013,1.3
202112,NE,20 - 29,286,altersklasse_covid19,22089,1224,1.29,5.54,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.047,4.7
